date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2017-10-15,Analanjirofo,Fenerive Est,Analanjirofo (Region),-17.387385,49.414505,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1802.0,0.5842
2017-10-15,Analanjirofo,Fenerive Est,Analanjirofo (Region),-17.387385,49.414505,cereals and tubers,Wheat flour,KG,actual,Retail,MGA,2216.0,0.7184
2017-10-15,Analanjirofo,Fenerive Est,Analanjirofo (Region),-17.387385,49.414505,miscellaneous food,Sugar,KG,actual,Retail,MGA,2266.0,0.7346
2017-10-15,Analanjirofo,Fenerive Est,Analanjirofo (Region),-17.387385,49.414505,non-food,Fuel (diesel),L,actual,Retail,MGA,3020.0,0.979
2017-10-15,Analanjirofo,Fenerive Est,Analanjirofo (Region),-17.387385,49.414505,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3670.0,1.1897
2017-10-15,Analanjirofo,Fenerive Est,Analanjirofo (Region),-17.387385,49.414505,oil and fats,Oil (vegetable),L,actual,Retail,MGA,3266.0,1.0587
2017-10-15,Androy,Ambovombe-Androy,Androy (Region),-25.176944,46.086944,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1691.0,0.5482
2017-10-15,Androy,Ambovombe-Androy,Androy (Region),-25.176944,46.086944,cereals and tubers,Wheat flour,KG,actual,Retail,MGA,3002.0,0.9732
2017-10-15,Androy,Ambovombe-Androy,Androy (Region),-25.176944,46.086944,miscellaneous food,Sugar,KG,actual,Retail,MGA,2544.0,0.8247
2017-10-15,Androy,Ambovombe-Androy,Androy (Region),-25.176944,46.086944,non-food,Fuel (diesel),L,actual,Retail,MGA,3020.0,0.979
2017-10-15,Androy,Ambovombe-Androy,Androy (Region),-25.176944,46.086944,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3670.0,1.1897
2017-10-15,Androy,Ambovombe-Androy,Androy (Region),-25.176944,46.086944,oil and fats,Oil (vegetable),L,actual,Retail,MGA,3488.0,1.1307
2017-10-15,Anosy,Taolagnaro,Anosy (Region),-25.033333,46.983333,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1630.0,0.5284
2017-10-15,Anosy,Taolagnaro,Anosy (Region),-25.033333,46.983333,cereals and tubers,Wheat flour,KG,actual,Retail,MGA,2866.0,0.9291
2017-10-15,Anosy,Taolagnaro,Anosy (Region),-25.033333,46.983333,miscellaneous food,Sugar,KG,actual,Retail,MGA,2333.0,0.7563
2017-10-15,Anosy,Taolagnaro,Anosy (Region),-25.033333,46.983333,non-food,Fuel (diesel),L,actual,Retail,MGA,3020.0,0.979
2017-10-15,Anosy,Taolagnaro,Anosy (Region),-25.033333,46.983333,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3670.0,1.1897
2017-10-15,Anosy,Taolagnaro,Anosy (Region),-25.033333,46.983333,oil and fats,Oil (vegetable),L,actual,Retail,MGA,3500.0,1.1346
2017-10-15,Atsimo Andrefana,Toliary-I,Atsimo Andrefana (Region),-23.351391,43.668702,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1542.0,0.4999
2017-10-15,Atsimo Andrefana,Toliary-I,Atsimo Andrefana (Region),-23.351391,43.668702,cereals and tubers,Wheat flour,KG,actual,Retail,MGA,2266.0,0.7346
2017-10-15,Atsimo Andrefana,Toliary-I,Atsimo Andrefana (Region),-23.351391,43.668702,miscellaneous food,Sugar,KG,actual,Retail,MGA,2140.0,0.6937
2017-10-15,Atsimo Andrefana,Toliary-I,Atsimo Andrefana (Region),-23.351391,43.668702,non-food,Fuel (diesel),L,actual,Retail,MGA,3020.0,0.979
2017-10-15,Atsimo Andrefana,Toliary-I,Atsimo Andrefana (Region),-23.351391,43.668702,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3670.0,1.1897
2017-10-15,Atsimo Andrefana,Toliary-I,Atsimo Andrefana (Region),-23.351391,43.668702,oil and fats,Oil (vegetable),L,actual,Retail,MGA,3200.0,1.0374
2017-10-15,Atsimo Atsinanana,Farafangana,Atsimo Atsinanana (Region),-22.816667,47.816667,cereals and tubers,Rice (local),KG,actual,Retail,MGA,2091.0,0.6778
2017-10-15,Atsimo Atsinanana,Farafangana,Atsimo Atsinanana (Region),-22.816667,47.816667,cereals and tubers,Wheat flour,KG,actual,Retail,MGA,2405.0,0.7796
2017-10-15,Atsimo Atsinanana,Farafangana,Atsimo Atsinanana (Region),-22.816667,47.816667,miscellaneous food,Sugar,KG,actual,Retail,MGA,2244.0,0.7274
2017-10-15,Atsimo Atsinanana,Farafangana,Atsimo Atsinanana (Region),-22.816667,47.816667,non-food,Fuel (diesel),L,actual,Retail,MGA,3020.0,0.979
2017-10-15,Atsimo Atsinanana,Farafangana,Atsimo Atsinanana (Region),-22.816667,47.816667,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3670.0,1.1897
2017-10-15,Atsimo Atsinanana,Farafangana,Atsimo Atsinanana (Region),-22.816667,47.816667,oil and fats,Oil (vegetable),L,actual,Retail,MGA,3511.0,1.1382
2017-10-15,Atsinanana,Toamasina I,Atsinanana (Region),-18.1492,49.40234,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1811.0,0.5871
2017-10-15,Atsinanana,Toamasina I,Atsinanana (Region),-18.1492,49.40234,cereals and tubers,Wheat flour,KG,actual,Retail,MGA,2177.0,0.7057
2017-10-15,Atsinanana,Toamasina I,Atsinanana (Region),-18.1492,49.40234,miscellaneous food,Sugar,KG,actual,Retail,MGA,2027.0,0.6571
2017-10-15,Atsinanana,Toamasina I,Atsinanana (Region),-18.1492,49.40234,non-food,Fuel (diesel),L,actual,Retail,MGA,3020.0,0.979
2017-10-15,Atsinanana,Toamasina I,Atsinanana (Region),-18.1492,49.40234,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3670.0,1.1897
2017-10-15,Atsinanana,Toamasina I,Atsinanana (Region),-18.1492,49.40234,oil and fats,Oil (vegetable),L,actual,Retail,MGA,3441.0,1.1155
2017-10-15,Boeny,Mahajanga I,Boeny (Region),-15.7166,46.3166,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1750.0,0.5673
2017-10-15,Boeny,Mahajanga I,Boeny (Region),-15.7166,46.3166,miscellaneous food,Sugar,KG,actual,Retail,MGA,1933.0,0.6266
2017-10-15,Boeny,Mahajanga I,Boeny (Region),-15.7166,46.3166,non-food,Fuel (diesel),L,actual,Retail,MGA,3020.0,0.979
2017-10-15,Boeny,Mahajanga I,Boeny (Region),-15.7166,46.3166,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3670.0,1.1897
2017-10-15,Boeny,Mahajanga I,Boeny (Region),-15.7166,46.3166,oil and fats,Oil (vegetable),L,actual,Retail,MGA,3288.0,1.0659
2017-10-15,Bongolava,Tsiroanomandidy,Bongolava (Region),-18.7698,46.05,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1750.0,0.5673
2017-10-15,Bongolava,Tsiroanomandidy,Bongolava (Region),-18.7698,46.05,miscellaneous food,Sugar,KG,actual,Retail,MGA,2000.0,0.6483
2017-10-15,Bongolava,Tsiroanomandidy,Bongolava (Region),-18.7698,46.05,non-food,Fuel (diesel),L,actual,Retail,MGA,3020.0,0.979
2017-10-15,Bongolava,Tsiroanomandidy,Bongolava (Region),-18.7698,46.05,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3670.0,1.1897
2017-10-15,Bongolava,Tsiroanomandidy,Bongolava (Region),-18.7698,46.05,oil and fats,Oil (vegetable),L,actual,Retail,MGA,3166.0,1.0263
2017-10-15,Diana,Antsiranana I,Diana (Region),-12.2766,49.29,cereals and tubers,Rice (local),KG,actual,Retail,MGA,2275.0,0.7375
2017-10-15,Haute Matsiatra,Fianarantsoa I,Haute Matsiatra (Region),-21.453611,47.085833,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1549.0,0.5021
2017-10-15,Haute Matsiatra,Fianarantsoa I,Haute Matsiatra (Region),-21.453611,47.085833,cereals and tubers,Wheat flour,KG,actual,Retail,MGA,2600.0,0.8428
2017-10-15,Haute Matsiatra,Fianarantsoa I,Haute Matsiatra (Region),-21.453611,47.085833,miscellaneous food,Sugar,KG,actual,Retail,MGA,2291.0,0.7427
2017-10-15,Haute Matsiatra,Fianarantsoa I,Haute Matsiatra (Region),-21.453611,47.085833,non-food,Fuel (diesel),L,actual,Retail,MGA,3020.0,0.979
2017-10-15,Haute Matsiatra,Fianarantsoa I,Haute Matsiatra (Region),-21.453611,47.085833,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3670.0,1.1897
2017-10-15,Haute Matsiatra,Fianarantsoa I,Haute Matsiatra (Region),-21.453611,47.085833,oil and fats,Oil (vegetable),L,actual,Retail,MGA,4166.0,1.3505
2017-10-15,Ihorombe,Ihosy,Ihorombe (Region),-22.4036,46.1258,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1557.0,0.5047
2017-10-15,Ihorombe,Ihosy,Ihorombe (Region),-22.4036,46.1258,miscellaneous food,Sugar,KG,actual,Retail,MGA,2166.0,0.7022
2017-10-15,Ihorombe,Ihosy,Ihorombe (Region),-22.4036,46.1258,non-food,Fuel (diesel),L,actual,Retail,MGA,3020.0,0.979
2017-10-15,Ihorombe,Ihosy,Ihorombe (Region),-22.4036,46.1258,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3670.0,1.1897
2017-10-15,Ihorombe,Ihosy,Ihorombe (Region),-22.4036,46.1258,oil and fats,Oil (vegetable),L,actual,Retail,MGA,4200.0,1.3615
2017-10-15,Itasy,Miarinarivo,Itasy (Region),-18.960833,46.903611,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1675.0,0.543
2017-10-15,Itasy,Miarinarivo,Itasy (Region),-18.960833,46.903611,cereals and tubers,Wheat flour,KG,actual,Retail,MGA,2311.0,0.7492
2017-10-15,Itasy,Miarinarivo,Itasy (Region),-18.960833,46.903611,miscellaneous food,Sugar,KG,actual,Retail,MGA,1933.0,0.6266
2017-10-15,Itasy,Miarinarivo,Itasy (Region),-18.960833,46.903611,non-food,Fuel (diesel),L,actual,Retail,MGA,3020.0,0.979
2017-10-15,Itasy,Miarinarivo,Itasy (Region),-18.960833,46.903611,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3670.0,1.1897
2017-10-15,Itasy,Miarinarivo,Itasy (Region),-18.960833,46.903611,oil and fats,Oil (vegetable),L,actual,Retail,MGA,3800.0,1.2319
2017-10-15,Menabe,Morondava,Menabe (Region),-20.297603,44.320247,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1588.0,0.5148
2017-10-15,Menabe,Morondava,Menabe (Region),-20.297603,44.320247,cereals and tubers,Wheat flour,KG,actual,Retail,MGA,2466.0,0.7994
2017-10-15,Menabe,Morondava,Menabe (Region),-20.297603,44.320247,miscellaneous food,Sugar,KG,actual,Retail,MGA,2066.0,0.6697
2017-10-15,Menabe,Morondava,Menabe (Region),-20.297603,44.320247,non-food,Fuel (diesel),L,actual,Retail,MGA,3020.0,0.979
2017-10-15,Menabe,Morondava,Menabe (Region),-20.297603,44.320247,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3670.0,1.1897
2017-10-15,Menabe,Morondava,Menabe (Region),-20.297603,44.320247,oil and fats,Oil (vegetable),L,actual,Retail,MGA,3583.0,1.1615
2017-10-15,Sofia,Antsohihy,Sofia (Region),-14.878681,47.986436,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1966.0,0.6373
2017-10-15,Sofia,Antsohihy,Sofia (Region),-14.878681,47.986436,cereals and tubers,Wheat flour,KG,actual,Retail,MGA,2950.0,0.9563
2017-10-15,Sofia,Antsohihy,Sofia (Region),-14.878681,47.986436,miscellaneous food,Sugar,KG,actual,Retail,MGA,2583.0,0.8373
2017-10-15,Sofia,Antsohihy,Sofia (Region),-14.878681,47.986436,non-food,Fuel (diesel),L,actual,Retail,MGA,3020.0,0.979
2017-10-15,Sofia,Antsohihy,Sofia (Region),-14.878681,47.986436,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3670.0,1.1897
2017-10-15,Sofia,Antsohihy,Sofia (Region),-14.878681,47.986436,oil and fats,Oil (vegetable),L,actual,Retail,MGA,3700.0,1.1994
2017-10-15,Vakinankaratra,Antsirabe I,Vakinakaratra (Region),-19.86886,47.038307,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1712.0,0.555
2017-10-15,Vakinankaratra,Antsirabe I,Vakinakaratra (Region),-19.86886,47.038307,cereals and tubers,Wheat flour,KG,actual,Retail,MGA,2161.0,0.7005
2017-10-15,Vakinankaratra,Antsirabe I,Vakinakaratra (Region),-19.86886,47.038307,miscellaneous food,Sugar,KG,actual,Retail,MGA,1925.0,0.624
2017-10-15,Vakinankaratra,Antsirabe I,Vakinakaratra (Region),-19.86886,47.038307,non-food,Fuel (diesel),L,actual,Retail,MGA,3020.0,0.979
2017-10-15,Vakinankaratra,Antsirabe I,Vakinakaratra (Region),-19.86886,47.038307,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3670.0,1.1897
2017-10-15,Vakinankaratra,Antsirabe I,Vakinakaratra (Region),-19.86886,47.038307,oil and fats,Oil (vegetable),L,actual,Retail,MGA,3511.0,1.1382
2017-10-15,Vatovavy Fitovinany,Manakara Atsimo,Vatovavy Fitovinany (Region),-22.155008,48.006641,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1625.0,0.5268
2017-10-15,Vatovavy Fitovinany,Manakara Atsimo,Vatovavy Fitovinany (Region),-22.155008,48.006641,cereals and tubers,Wheat flour,KG,actual,Retail,MGA,2683.0,0.8698
2017-10-15,Vatovavy Fitovinany,Manakara Atsimo,Vatovavy Fitovinany (Region),-22.155008,48.006641,miscellaneous food,Sugar,KG,actual,Retail,MGA,2300.0,0.7456
2017-10-15,Vatovavy Fitovinany,Manakara Atsimo,Vatovavy Fitovinany (Region),-22.155008,48.006641,non-food,Fuel (diesel),L,actual,Retail,MGA,3020.0,0.979
2017-10-15,Vatovavy Fitovinany,Manakara Atsimo,Vatovavy Fitovinany (Region),-22.155008,48.006641,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3670.0,1.1897
2017-10-15,Vatovavy Fitovinany,Manakara Atsimo,Vatovavy Fitovinany (Region),-22.155008,48.006641,oil and fats,Oil (vegetable),L,actual,Retail,MGA,3825.0,1.24
2017-11-15,Alaotra Mangoro,Ambatondrazaka,Alaotra Mangoro (Region),-17.844118,48.41392,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1869.0,0.5994
2017-11-15,Alaotra Mangoro,Ambatondrazaka,Alaotra Mangoro (Region),-17.844118,48.41392,cereals and tubers,Wheat flour,KG,actual,Retail,MGA,2020.0,0.6478
2017-11-15,Alaotra Mangoro,Ambatondrazaka,Alaotra Mangoro (Region),-17.844118,48.41392,miscellaneous food,Sugar,KG,actual,Retail,MGA,2380.0,0.7633
2017-11-15,Alaotra Mangoro,Ambatondrazaka,Alaotra Mangoro (Region),-17.844118,48.41392,non-food,Fuel (diesel),L,actual,Retail,MGA,3100.0,0.9942
2017-11-15,Alaotra Mangoro,Ambatondrazaka,Alaotra Mangoro (Region),-17.844118,48.41392,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3750.0,1.2027
2017-11-15,Alaotra Mangoro,Ambatondrazaka,Alaotra Mangoro (Region),-17.844118,48.41392,oil and fats,Oil (vegetable),L,actual,Retail,MGA,4300.0,1.379
2017-11-15,Amoron I Mania,Ambositra,Amoron'I Mania (Region),-20.516667,47.25,cereals and tubers,Rice (local),KG,actual,Retail,MGA,2069.0,0.6635
2017-11-15,Amoron I Mania,Ambositra,Amoron'I Mania (Region),-20.516667,47.25,cereals and tubers,Wheat flour,KG,actual,Retail,MGA,2140.0,0.6863
2017-11-15,Amoron I Mania,Ambositra,Amoron'I Mania (Region),-20.516667,47.25,miscellaneous food,Sugar,KG,actual,Retail,MGA,2640.0,0.8467
2017-11-15,Amoron I Mania,Ambositra,Amoron'I Mania (Region),-20.516667,47.25,non-food,Fuel (diesel),L,actual,Retail,MGA,3100.0,0.9942
2017-11-15,Amoron I Mania,Ambositra,Amoron'I Mania (Region),-20.516667,47.25,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3750.0,1.2027
2017-11-15,Amoron I Mania,Ambositra,Amoron'I Mania (Region),-20.516667,47.25,oil and fats,Oil (vegetable),L,actual,Retail,MGA,3920.0,1.2572
2017-11-15,Analamanga,Antananarivo Renivohitra,Analamanga (Region),-18.933333,47.516667,cereals and tubers,Rice (local),KG,actual,Retail,MGA,2157.0,0.6918
2017-11-15,Analamanga,Antananarivo Renivohitra,Analamanga (Region),-18.933333,47.516667,cereals and tubers,Wheat flour,KG,actual,Retail,MGA,2069.0,0.6635
2017-11-15,Analamanga,Antananarivo Renivohitra,Analamanga (Region),-18.933333,47.516667,miscellaneous food,Sugar,KG,actual,Retail,MGA,2566.0,0.8229
2017-11-15,Analamanga,Antananarivo Renivohitra,Analamanga (Region),-18.933333,47.516667,non-food,Fuel (diesel),L,actual,Retail,MGA,3100.0,0.9942
2017-11-15,Analamanga,Antananarivo Renivohitra,Analamanga (Region),-18.933333,47.516667,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3750.0,1.2027
2017-11-15,Analamanga,Antananarivo Renivohitra,Analamanga (Region),-18.933333,47.516667,oil and fats,Oil (vegetable),L,actual,Retail,MGA,4340.0,1.3919
2017-11-15,Analanjirofo,Fenerive Est,Analanjirofo (Region),-17.387385,49.414505,cereals and tubers,Rice (local),KG,actual,Retail,MGA,2093.0,0.6712
2017-11-15,Analanjirofo,Fenerive Est,Analanjirofo (Region),-17.387385,49.414505,cereals and tubers,Wheat flour,KG,actual,Retail,MGA,1800.0,0.5773
2017-11-15,Analanjirofo,Fenerive Est,Analanjirofo (Region),-17.387385,49.414505,miscellaneous food,Sugar,KG,actual,Retail,MGA,2800.0,0.898
2017-11-15,Analanjirofo,Fenerive Est,Analanjirofo (Region),-17.387385,49.414505,non-food,Fuel (diesel),L,actual,Retail,MGA,3100.0,0.9942
2017-11-15,Analanjirofo,Fenerive Est,Analanjirofo (Region),-17.387385,49.414505,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3750.0,1.2027
2017-11-15,Analanjirofo,Fenerive Est,Analanjirofo (Region),-17.387385,49.414505,oil and fats,Oil (vegetable),L,actual,Retail,MGA,4000.0,1.2828
2017-11-15,Androy,Ambovombe-Androy,Androy (Region),-25.176944,46.086944,cereals and tubers,Rice (local),KG,actual,Retail,MGA,2051.0,0.6578
2017-11-15,Androy,Ambovombe-Androy,Androy (Region),-25.176944,46.086944,cereals and tubers,Wheat flour,KG,actual,Retail,MGA,2205.0,0.7072
2017-11-15,Androy,Ambovombe-Androy,Androy (Region),-25.176944,46.086944,miscellaneous food,Sugar,KG,actual,Retail,MGA,3255.0,1.0439
2017-11-15,Androy,Ambovombe-Androy,Androy (Region),-25.176944,46.086944,non-food,Fuel (diesel),L,actual,Retail,MGA,3100.0,0.9942
2017-11-15,Androy,Ambovombe-Androy,Androy (Region),-25.176944,46.086944,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3750.0,1.2027
2017-11-15,Androy,Ambovombe-Androy,Androy (Region),-25.176944,46.086944,oil and fats,Oil (vegetable),L,actual,Retail,MGA,4020.0,1.2892
2017-11-15,Anosy,Taolagnaro,Anosy (Region),-25.033333,46.983333,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1901.0,0.6097
2017-11-15,Anosy,Taolagnaro,Anosy (Region),-25.033333,46.983333,cereals and tubers,Wheat flour,KG,actual,Retail,MGA,2640.0,0.8467
2017-11-15,Anosy,Taolagnaro,Anosy (Region),-25.033333,46.983333,miscellaneous food,Sugar,KG,actual,Retail,MGA,3360.0,1.0776
2017-11-15,Anosy,Taolagnaro,Anosy (Region),-25.033333,46.983333,non-food,Fuel (diesel),L,actual,Retail,MGA,3100.0,0.9942
2017-11-15,Anosy,Taolagnaro,Anosy (Region),-25.033333,46.983333,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3750.0,1.2027
2017-11-15,Anosy,Taolagnaro,Anosy (Region),-25.033333,46.983333,oil and fats,Oil (vegetable),L,actual,Retail,MGA,4000.0,1.2828
2017-11-15,Atsimo Andrefana,Toliary-I,Atsimo Andrefana (Region),-23.351391,43.668702,cereals and tubers,Rice (local),KG,actual,Retail,MGA,1713.0,0.5494
2017-11-15,Atsimo Andrefana,Toliary-I,Atsimo Andrefana (Region),-23.351391,43.668702,cereals and tubers,Wheat flour,KG,actual,Retail,MGA,1942.0,0.6228
2017-11-15,Atsimo Andrefana,Toliary-I,Atsimo Andrefana (Region),-23.351391,43.668702,miscellaneous food,Sugar,KG,actual,Retail,MGA,2605.0,0.8354
2017-11-15,Atsimo Andrefana,Toliary-I,Atsimo Andrefana (Region),-23.351391,43.668702,non-food,Fuel (diesel),L,actual,Retail,MGA,3100.0,0.9942
2017-11-15,Atsimo Andrefana,Toliary-I,Atsimo Andrefana (Region),-23.351391,43.668702,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3750.0,1.2027
2017-11-15,Atsimo Andrefana,Toliary-I,Atsimo Andrefana (Region),-23.351391,43.668702,oil and fats,Oil (vegetable),L,actual,Retail,MGA,3742.0,1.2001
2017-11-15,Atsimo Atsinanana,Farafangana,Atsimo Atsinanana (Region),-22.816667,47.816667,cereals and tubers,Rice (local),KG,actual,Retail,MGA,2275.0,0.7296
2017-11-15,Atsimo Atsinanana,Farafangana,Atsimo Atsinanana (Region),-22.816667,47.816667,cereals and tubers,Wheat flour,KG,actual,Retail,MGA,2360.0,0.7569
2017-11-15,Atsimo Atsinanana,Farafangana,Atsimo Atsinanana (Region),-22.816667,47.816667,miscellaneous food,Sugar,KG,actual,Retail,MGA,3160.0,1.0134
2017-11-15,Atsimo Atsinanana,Farafangana,Atsimo Atsinanana (Region),-22.816667,47.816667,non-food,Fuel (diesel),L,actual,Retail,MGA,3100.0,0.9942
2017-11-15,Atsimo Atsinanana,Farafangana,Atsimo Atsinanana (Region),-22.816667,47.816667,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3750.0,1.2027
2017-11-15,Atsimo Atsinanana,Farafangana,Atsimo Atsinanana (Region),-22.816667,47.816667,oil and fats,Oil (vegetable),L,actual,Retail,MGA,4973.0,1.5949
2017-11-15,Atsinanana,Toamasina I,Atsinanana (Region),-18.1492,49.40234,cereals and tubers,Rice (local),KG,actual,Retail,MGA,2076.0,0.6658
2017-11-15,Atsinanana,Toamasina I,Atsinanana (Region),-18.1492,49.40234,cereals and tubers,Wheat flour,KG,actual,Retail,MGA,2010.0,0.6446
2017-11-15,Atsinanana,Toamasina I,Atsinanana (Region),-18.1492,49.40234,miscellaneous food,Sugar,KG,actual,Retail,MGA,2601.0,0.8342
2017-11-15,Atsinanana,Toamasina I,Atsinanana (Region),-18.1492,49.40234,non-food,Fuel (diesel),L,actual,Retail,MGA,3100.0,0.9942
2017-11-15,Atsinanana,Toamasina I,Atsinanana (Region),-18.1492,49.40234,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3750.0,1.2027
2017-11-15,Atsinanana,Toamasina I,Atsinanana (Region),-18.1492,49.40234,oil and fats,Oil (vegetable),L,actual,Retail,MGA,4113.0,1.3191
2017-11-15,Boeny,Mahajanga I,Boeny (Region),-15.7166,46.3166,cereals and tubers,Rice (local),KG,actual,Retail,MGA,2050.0,0.6575
2017-11-15,Boeny,Mahajanga I,Boeny (Region),-15.7166,46.3166,miscellaneous food,Sugar,KG,actual,Retail,MGA,2500.0,0.8018
2017-11-15,Boeny,Mahajanga I,Boeny (Region),-15.7166,46.3166,non-food,Fuel (diesel),L,actual,Retail,MGA,3100.0,0.9942
2017-11-15,Boeny,Mahajanga I,Boeny (Region),-15.7166,46.3166,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3750.0,1.2027
2017-11-15,Boeny,Mahajanga I,Boeny (Region),-15.7166,46.3166,oil and fats,Oil (vegetable),L,actual,Retail,MGA,3893.0,1.2485
2017-11-15,Bongolava,Tsiroanomandidy,Bongolava (Region),-18.7698,46.05,cereals and tubers,Rice (local),KG,actual,Retail,MGA,2063.0,0.6616
2017-11-15,Bongolava,Tsiroanomandidy,Bongolava (Region),-18.7698,46.05,miscellaneous food,Sugar,KG,actual,Retail,MGA,2400.0,0.7697
2017-11-15,Bongolava,Tsiroanomandidy,Bongolava (Region),-18.7698,46.05,non-food,Fuel (diesel),L,actual,Retail,MGA,3100.0,0.9942
2017-11-15,Bongolava,Tsiroanomandidy,Bongolava (Region),-18.7698,46.05,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3750.0,1.2027
2017-11-15,Bongolava,Tsiroanomandidy,Bongolava (Region),-18.7698,46.05,oil and fats,Oil (vegetable),L,actual,Retail,MGA,3800.0,1.2187
2017-11-15,Diana,Antsiranana I,Diana (Region),-12.2766,49.29,cereals and tubers,Rice (local),KG,actual,Retail,MGA,2569.0,0.8239
2017-11-15,Diana,Antsiranana I,Diana (Region),-12.2766,49.29,cereals and tubers,Wheat flour,KG,actual,Retail,MGA,2090.0,0.6703
2017-11-15,Diana,Antsiranana I,Diana (Region),-12.2766,49.29,miscellaneous food,Sugar,KG,actual,Retail,MGA,2320.0,0.744
2017-11-15,Diana,Antsiranana I,Diana (Region),-12.2766,49.29,non-food,Fuel (diesel),L,actual,Retail,MGA,3100.0,0.9942
2017-11-15,Diana,Antsiranana I,Diana (Region),-12.2766,49.29,non-food,Fuel (petrol-gasoline),L,actual,Retail,MGA,3750.0,1.2027
2017-11-15,Diana,Antsiranana I,Diana (Region),-12.2766,49.29,oil and fats,Oil (vegetable),L,actual,Retail,MGA,4090.0,1.3117
